Title,Price,Location,Area,Pieces,Rooms,Bathrooms,Condition,Stage,Air conditioning,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views,Age,uknown
Great apartment for rent in Sousse Jaouhara. 3 lovely rooms.,"1,200 TND",Sousse Jaouhara inSousse Jaouhara,200m²,3 Pieces,4 Rooms,1 Bathroom,New,,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in La Soukra. Area of 135 m². Furnished.,"1,800 TND",Mosque Erraoudha inLa Soukra,135m²,,3 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,no,,
Apartment for rent in Aouina. Surface area 120 m². Double glazed windows and central heating.,"1,800 TND",Aouina inLa Marsa,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,4thstage,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,5-10 years old,
Apartment for rent in Hammamet Nord. 1 room. Storage unit.,800 TND,Hammamet Nord inHammamet,70m²,,1 Room,1 Bathroom,New,4thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,1-5 years old,
Find an apartment for rent in Hammamet. 2 beautiful rooms. Dressing room.,"1,500 TND",Hammamet inHammamet,,5 Pieces,2 Rooms,1 Bathroom,New,1ststage,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,,
Lovely apartment for rent in La Marsa. 2 rooms. Well decorated.,"2,500 TND",La Marsa inLa Marsa,130m²,3 Pieces,2 Rooms,1 Bathroom,,1ststage,yes,yes,yes,yes,no,yes,no,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,no,,
Apartment for rent in La Marsa. Area 1 m². Dressing room.,"3,500 TND",La Marsa inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,no,no,no,,
Apartment for rent in Les Berges Du Lac 2. Area 100 m². New furniture.,"1,800 TND",Les Berges Du Lac 2 inLa Marsa,100m²,2 Pieces,1 Room,1 Bathroom,Good condition,7thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,no,5-10 years old,
Rent this apartment in Les Berges Du Lac 2. 2 comfortable rooms. New furniture.,"1,600 TND",Les Berges Du Lac 2 inLa Marsa,60m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,1-5 years old,
Very nice apartment for rent in Le Kram. 2 rooms. Central heating.,800 TND,Le Kram inLe Kram,90m²,3 Pieces,2 Rooms,1 Bathroom,New,10thstage,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,Less than 1 year,
Flat for rent. 2 beautiful rooms. Fully furnished.,"1,550 TND",Le Kram,130m²,3 Pieces,2 Rooms,2 Bathrooms,,1ststage,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Very nice apartment for rent. Total area 112 m². Cellar.,"575,000 TND",Le Kram,112m²,3 Pieces,2 Rooms,1 Bathroom,,1ststage,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Bab El Khadra. 2 comfortable rooms. Attic.,650 TND,Bab El Khadra inTunis,50m²,2 Pieces,2 Rooms,1 Bathroom,New,,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,Less than 1 year,
Find an apartment for rent in Sidi Bousaid. Large area 110 m². Well furnished.,"2,850 TND",Sidi Bousaid inCarthage,110m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,5-10 years old,
Flat for rent in Les Berges Du Lac 2. 4 comfortable rooms. Furnishings.,"3,600 TND",Les Berges Du Lac 2 inLa Marsa,165m²,4 Pieces,3 Rooms,2 Bathrooms,New,4thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,1-5 years old,
Apartment for rent in La Marsa. Dimension 180 m². Sea view and reinforced door.,"5,500 TND",La Marsa inLa Marsa,180m²,4 Pieces,3 Rooms,3 Bathrooms,New,1ststage,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,yes,1-5 years old,
Rent an apartment in Hammamet Nord. 2 lovely rooms. Furnishings,"1,000 TND",Hammamet Nord inHammamet,120m²,,3 Rooms,1 Bathroom,New,1ststage,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,,
Apartment for rent. Large area 200 m². Equipped kitchen.,"3,700 TND",Le Kram,200m²,,4 Rooms,,,,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Lovely apartment for rent in Aouina. Area of 115 m². Air conditioning system.,"1,500 TND",Aouina inLa Marsa,115m²,,2 Rooms,,,,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Aouina. Dimension 135 m². Air conditioning system.,"1,600 TND",Aouina inLa Marsa,135m²,,3 Rooms,,,,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,,
Rent an apartment in Cité Essahafa. Dimension 70 m². Air conditioning system.,700 TND,Cité Essahafa inRaoued,70m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
Apartment for rent in Hammamet Nord. 3 rooms. Air conditioning system.,900 TND,Hammamet Nord inHammamet,75m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
"Find an apartment for rent in La Manouba. 2 rooms. No Lift, Balcony.",900 TND,La Manouba inLa Manouba,122m²,3 Pieces,2 Rooms,2 Bathrooms,New,6thstage,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
Flat for rent in Le Kram. 1 room.,420 TND,Le Kram inLe Kram,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,1ststage,,,,,,,,,,,,,,,,,,,,,5-10 years old,
Lovely apartment for rent in Denden. Area 56 m². Secured 24/7.,350 TND,Denden inLa Manouba,56m²,,1 Room,1 Bathroom,New,,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,10-20 years old,
Rent this apartment in Carthage. Area of 170 m². Storage unit.,"3,000 TND",Carthage inCarthage,170m²,,2 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,,
Great apartment for rent. 1 room. Furnished.,"1,800 TND",Le Kram,70m²,2 Pieces,1 Room,1 Bathroom,,1ststage,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
"Apartment for rent in Mnihla. Total area 117 m². General Satellite Dish, Secured neighbourhood.","1,200 TND",Mnihla inMnihla,117m²,2 Pieces,2 Rooms,1 Bathroom,New,,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,1-5 years old,
Lovely apartment for rent in Fouchana. Area of 60 m². Attic.,500 TND,Fouchana inFouchana,60m²,2 Pieces,1 Room,1 Bathroom,New,4thstage,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,,
Apartment for rent in Skanes. 2 beautiful rooms. Cellar.,,Skanes inMonastir Ville,80m²,2 Pieces,2 Rooms,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,10-20 years old,
"Rent an apartment in Cité Les Pins. 4 beautiful rooms. caretaker available, air conditioning system.","1,300 TND",Cité Essalama inLa Marsa,165m²,4 Pieces,4 Rooms,2 Bathrooms,Good condition,1ststage,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,5-10 years old,
Rent this apartment in La Marsa. 2 large living areas. Furnishings.,"2,350 TND",La Marsa inLa Marsa,111m²,2 Pieces,2 Rooms,1 Bathroom,New,1ststage,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,,
Lovely apartment for rent in Aouina. 2 comfortable rooms. Double glazing and central heating.,"1,300 TND",Aouina inLa Marsa,120m²,2 Pieces,2 Rooms,1 Bathroom,New,1ststage,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,Less than 1 year,
Flat for rent in Riadh al Andalous. Surface area 120 m². Well furnished.,"1,400 TND",Riadh al Andalous inAriana Ville,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,1-5 years old,
Apartment for rent in La Marsa. 3 large living areas. Storage unit.,"2,800 TND",La Marsa inLa Marsa,,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,Less than 1 year,
Great apartment for rent in Sousse Ville. 2 rooms. Well decorated.,600 TND,Sousse Ville inSousse Ville,90m²,2 Pieces,2 Rooms,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,1-5 years old,
Great apartment for rent in Borj Baccouche. 1 lovely room. Dressing room.,400 TND,Borj Baccouche inAriana Ville,60m²,,1 Room,1 Bathroom,Good condition,,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,,
Apartment for rent in Tantana. Surface area 180 m². Terrace.,900 TND,Tantana inHammam Sousse,180m²,6 Pieces,3 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Lovely apartment for rent. Large area 170 m². New furniture.,"1,900 TND",Le Kram,170m²,4 Pieces,3 Rooms,1 Bathroom,,1ststage,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
"Rent an apartment in Nabeul. Large area 130 m². Reinforced door, security.","1,000 TND",Nabeul inNabeul,130m²,,2 Rooms,1 Bathroom,New,1ststage,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,1-5 years old,
Great apartment for rent. 7 rooms. Storage unit.,"1,200 TND",Avenue Khezama,110m²,7 Pieces,3 Rooms,2 Bathrooms,New,2ndstage,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,yes,1-5 years old,
Apartment for rent in Hammam Sousse. Large area 40 m². Well decorated.,500 TND,Hammam Sousse inHammam Sousse,40m²,,1 Room,1 Bathroom,New,18thstage,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,Less than 1 year,1 Piece
Lovely apartment for rent in Les Jardins de Carthage. 3 rooms. Television.,"1,900 TND",Les Jardins de Carthage inLe Kram,140m²,4 Pieces,3 Rooms,2 Bathrooms,New,,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,Less than 1 year,
"Apartment for rent in Les Jardins d'El Menzah 1. 1 room. Reinforced door, satellite dish.",,Les Jardins d'El Menzah 1 inAriana Ville,100m²,,1 Room,1 Bathroom,New,4thstage,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1-5 years old,1 Piece
Find an apartment for rent in Le Kram. 2 comfortable rooms. Satellite dish system.,650 TND,Le Kram inLe Kram,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,5-10 years old,
Lovely apartment for rent in Les Berges Du Lac 2. 3 beautiful rooms. Parking spaces and terrace.,"2,600 TND",Les Berges Du Lac 2 inLa Marsa,140m²,4 Pieces,3 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,,
"Find an apartment for rent in Chott Meriem. Total area 109 m². Property with swimming pool, Integrated air conditioning.","1,400 TND",Chott Meriem inAkouda,109m²,4 Pieces,3 Rooms,1 Bathroom,New,4thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,,
"Lovely apartment for rent in Borj Louzir. Dimension 136 m². Robust door, General satellite dish system.",700 TND,Borj Louzir inLa Soukra,136m²,4 Pieces,4 Rooms,1 Bathroom,Good condition,2ndstage,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,5-10 years old,
Apartment for rent in Cité de la Plage. 3 large rooms. Secured 24/7.,850 TND,Cité de la Plage inHammam Sousse,140m²,3 Pieces,2 Rooms,1 Bathroom,New,,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Rent an apartment in Skanes. 3 rooms.,550 TND,Skanes inMonastir Ville,50m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,,,,,,,,,,,,,,,,,,,,,1-5 years old,
Find an apartment for rent. 3 beautiful rooms. Well equipped kitchen.,"1,800 TND",Le Kram,185m²,,3 Rooms,,,,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,,
Great apartment for rent. Area of 130 m². Parking spaces and terrace.,"3,000 TND",Le Kram,130m²,,2 Rooms,,,,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
"Rent an apartment in Les Jardins de Carthage. 2 rooms. Robust door, On site security.","2,000 TND",Les Jardins de Carthage inLe Kram,123m²,,2 Rooms,2 Bathrooms,New,8thstage,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,1-5 years old,
"Apartment for rent in Les Jardins de Carthage. 2 lovely rooms. View facing the sea, Centralised air conditioning.","1,550 TND",Les Jardins de Carthage inLe Kram,102m²,3 Pieces,2 Rooms,1 Bathroom,New,,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,Less than 1 year,
Rent this apartment. 2 lovely rooms. Attic.,120 TND,Barraket Essahel,200m²,,2 Rooms,1 Bathroom,New,1ststage,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,1-5 years old,
Rent this apartment in Les Berges Du Lac 2. Dimension 60 m². Fully furnished.,"2,100 TND",Les Berges Du Lac 2 inLa Marsa,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,1-5 years old,
Very nice apartment for rent in Cité Mongi Slim. 2 large rooms. New furniture.,"1,600 TND",Cité Mongi Slim inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,1-5 years old,
"Rent this apartment in El Menzah 7. Small area 120 m². caretaker available, air conditioning system.","1,200 TND",El Menzah 7 inAriana Ville,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,5thstage,yes,yes,yes,no,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,5-10 years old,
Find an apartment for rent in Centre Urbain Nord. 1 lovely room. Furnishings.,"1,500 TND",Centre Urbain Nord inCité El Khadra,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,1-5 years old,
Apartment for rent in Carthage. Large area 1 m². Storage unit.,"2,500 TND",Carthage inCarthage,,2 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,,
Apartment for rent in El Kantaoui. 1 lovely room. Air conditioning.,270 TND,El Kantaoui inHammam Sousse,50m²,,1 Room,1 Bathroom,New,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,1 Piece
Apartment for rent. Surface area 200 m². Integrated air conditioning.,"1,300 TND",Khezama inSousse Jaouhara,200m²,4 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent in El Menzah 5. 3 large rooms. Caretaker service.,"1,300 TND",El Menzah 5 inAriana Ville,85m²,3 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
Flat for rent. 3 large living areas. Cellar.,,Hergla,120m²,3 Pieces,2 Rooms,1 Bathroom,New,,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,yes,no,yes,yes,yes,no,,
Apartment for rent in Stah jaber. 1 lovely room. Furnished.,800 TND,Stah jaber inMonastir Ville,50m²,2 Pieces,1 Room,1 Bathroom,New,1ststage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,,
Lovely apartment for rent in La Goulette. 4 large living areas. Lift and terrace.,"1,650 TND",La Goulette inLa Goulette,156m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,1-5 years old,
"Lovely apartment for rent in Ain Zaghouan Nord. 3 lovely rooms. No Lift, Balcony.","1,700 TND",Ain Zaghouan Nord inLa Marsa,150m²,4 Pieces,3 Rooms,3 Bathrooms,Good condition,1ststage,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
Apartment for rent in Borj Louzir. 3 lovely rooms. General satellite dish system.,500 TND,Borj Louzir inLa Soukra,100m²,3 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,10-20 years old,
"Rent this apartment in Ariana. 1 Living area. Thermal insulation and soundproofing, Air conditioning installation.",800 TND,Ariana inAriana Ville,190m²,,3 Rooms,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,5-10 years old,1 Piece
Great apartment for rent in La Marsa. Surface area 100 m². Ample storage space.,"1,800 TND",La Marsa inLa Marsa,100m²,2 Pieces,1 Room,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,1-5 years old,
"Find an apartment for rent. 1 room. Cellar, Large terrace.","1,800 TND",Les Jardins de Carthage inLe Kram,75m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Apartment for rent in Cité Essalem. Area 130 m².,700 TND,Cité Essalem inBoumhel Bassatine,130m²,3 Pieces,3 Rooms,1 Bathroom,Good condition,2ndstage,,,,,,,,,,,,,,,,,,,,,Less than 1 year,
Flat for rent in Nabeul. 2 large living areas. Dressing room.,,Nabeul inNabeul,70m²,2 Pieces,1 Room,1 Bathroom,New,,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,1-5 years old,
Apartment for rent in Sahloul. Area 70 m². Furnishings.,"1,100 TND",Sahloul inSousse Ville,70m²,,1 Room,1 Bathroom,New,6thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,no,no,Less than 1 year,1 Piece
Very nice apartment for rent in Hammamet. 2 beautiful rooms. Attic.,"1,500 TND",Hammamet inHammamet,,3 Pieces,2 Rooms,1 Bathroom,New,,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,,
Apartment for rent in Sousse Jaouhara. 2 comfortable rooms.,950 TND,Sousse Jaouhara inSousse Jaouhara,150m²,2 Pieces,3 Rooms,1 Bathroom,New,,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Rent this apartment in La Marsa. 3 Dormitory. Furnished.,"4,000 TND",La Marsa inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,3rdstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,1-5 years old,
"Great apartment for rent. 2 lovely rooms. Carpark, Balcony.","2,200 TND",Le Kram,,,2 Rooms,,,,yes,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,,
Great apartment for rent. 3 rooms. Fitted kitchen.,"2,700 TND",Le Kram,,,3 Rooms,,,,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,,
"Very nice apartment for rent in Cité Ennasr 2. 2 rooms. Caretaker service available, air conditioning.",600 TND,Cité Ennasr 2 inAriana Ville,60m²,,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,10-20 years old,
Find an apartment for rent in Les Jardins de Carthage. 2 lovely rooms. Furnished.,"2,400 TND",Les Jardins de Carthage inLe Kram,120m²,3 Pieces,2 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,Less than 1 year,
Very nice apartment for rent. Area of 88 m². Well furnished.,"1,000 TND",Barraket Essahel,88m²,,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,1-5 years old,
Apartment for rent in La Marsa. 2 rooms. Central heating.,"4,500 TND",La Marsa inLa Marsa,,,2 Rooms,,,,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,yes,no,,
Rent an apartment in Yasmine Hammamet. Total area 130 m². Fully furnished.,300 TND,Yasmine Hammamet inHammamet,130m²,7 Pieces,5 Rooms,1 Bathroom,Good condition,,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,10-20 years old,
Apartment for rent. 1 Living area. Air conditioning system.,"1,000 TND",Lebna inSousse Jaouhara,120m²,,1 Room,1 Bathroom,New,,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,1 Piece
Rent this apartment in Bhar Lazreg. 1 Living area. New furniture.,"1,000 TND",Bhar Lazreg inLa Marsa,60m²,,1 Room,1 Bathroom,Good condition,6thstage,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,1-5 years old,1 Piece
Rent an apartment in Cité El Wafa. 4 comfortable rooms. Furnishings.,"1,300 TND",Cité El Wafa inNabeul,112m²,4 Pieces,2 Rooms,1 Bathroom,New,4thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,Less than 1 year,
"Great apartment for rent in Les Jardins d'El Menzah 2. 5 comfortable rooms. Green areas, No Lift.","1,100 TND",Les Jardins d'El Menzah 2 inAriana Ville,180m²,5 Pieces,4 Rooms,3 Bathrooms,Good condition,2ndstage,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,10-20 years old,
Rent this apartment in Cité Ennouzha. Total area 98 m². Furnished.,950 TND,Cité Ennouzha inAriana Ville,98m²,,3 Rooms,1 Bathroom,Good condition,17thstage,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,20-30 years old,
Great apartment for rent in Hammam Sousse. 3 lovely rooms. Air conditioning system.,850 TND,Hammam Sousse inHammam Sousse,150m²,,3 Rooms,,,,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Great apartment for rent in Hammam Sousse. Area of 70 m².,170 TND,Hammam Sousse inHammam Sousse,70m²,,2 Rooms,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Very nice apartment for rent in Cité Ennkhilet. 2 lovely rooms.,750 TND,Cité Ennkhilet inRaoued,100m²,2 Pieces,2 Rooms,1 Bathroom,New,1ststage,,,,,,,,,,,,,,,,,,,,,Less than 1 year,
Lovely apartment for rent. 4 large living areas. Ample storage space.,"1,200 TND",Tantana,170m²,4 Pieces,3 Rooms,1 Bathroom,New,,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,,
Furnished apartment for rent in Rades plage 900dt/month,900 TND,Cité Taieb Mhiri 3 inRades,120m²,,2 Rooms,1 Bathroom,New,2ndstage,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,1-5 years old,1 Piece
Very nice apartment for rent. 1 room. New furniture.,600 TND,Cité Jaouhara,50m²,2 Pieces,1 Room,1 Bathroom,New,,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,,
Rent an apartment in Ben Arous. Small area 105 m². Beautiful terrace.,750 TND,Ben Arous inBen Arous,105m²,,3 Rooms,2 Bathrooms,Good condition,3rdstage,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Less than 1 year,
Lovely apartment for rent. Area 96 m². Furnishings.,170 TND,Mahdia,96m²,,1 Room,1 Bathroom,New,3rdstage,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,Less than 1 year,
Find an apartment for rent in Cité Ennasr. 3 rooms. Caretaker.,"1,200 TND",Cité Ennasr inMnihla,123m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,5-10 years old,
